CVE ID,Channel ID,Message,Timestamp,Message URL
CVE-2024-11859,1120211852,"Cooperation - the key to cybersecurity developers of protective solutions strive for a common goal: user safety. To combine our efforts in the fight against cybercrime, the constant exchange of information and experience helps us. So, investigating the Toddycat group attack, our expert discovered a suspicious TCESB DLL file. This file secretly performed a useful load, while he himself used a fairly unexpected way to launch in the system-the operation of the ESET EPP solution component, in which the unsafe code turned out to be. We immediately reported this incident to ESET developers. The vulnerability received the number CVE-2024-11859, and Vendor publicly thanked our expert for the work done. Read more about the main functions of TCESB and how to detect the activity of such malicious tools - (#KDAPT",2025-04-22 12:09:19.300295,https://t.me/kasperskylab_ru/6100
CVE-2025-26663,1110203459,"April Microsoft Patch Tuesday. A total of 153 vulnerabilities, 2 times more than ( Of these, 32 were added between the March and April MSPTs. Three vulnerabilities show signs of exploitation in the wild: EoP - Windows Common Log File System Driver . An attacker can gain SYSTEM privileges. No technical details yet. SFB - Microsoft Edge . Sandbox escape with an existing PoC exploit. RCE - Microsoft Edge . Originally reported as a WebKit vuln on Apple OSes. Microsoft also patched vulnerabilities in Kubernetes with known exploits Other notable ones: RCE - LDAP , TCP/IP , Microsoft Office , RDS , Hyper-V SFB - Kerberos ( ( #Vulristics #PatchTuesday #Microsoft #Windows",2025-04-22 12:10:44.126597,https://t.me/avleonovcom/1524
CVE-2025-1098,1110203459,"April Microsoft Patch Tuesday. A total of 153 vulnerabilities, 2 times more than ( Of these, 32 were added between the March and April MSPTs. Three vulnerabilities show signs of exploitation in the wild: EoP - Windows Common Log File System Driver . An attacker can gain SYSTEM privileges. No technical details yet. SFB - Microsoft Edge . Sandbox escape with an existing PoC exploit. RCE - Microsoft Edge . Originally reported as a WebKit vuln on Apple OSes. Microsoft also patched vulnerabilities in Kubernetes with known exploits Other notable ones: RCE - LDAP , TCP/IP , Microsoft Office , RDS , Hyper-V SFB - Kerberos ( ( #Vulristics #PatchTuesday #Microsoft #Windows",2025-04-22 12:10:44.126727,https://t.me/avleonovcom/1524
CVE-2025-1974,1110203459,"April Microsoft Patch Tuesday. A total of 153 vulnerabilities, 2 times more than ( Of these, 32 were added between the March and April MSPTs. Three vulnerabilities show signs of exploitation in the wild: EoP - Windows Common Log File System Driver . An attacker can gain SYSTEM privileges. No technical details yet. SFB - Microsoft Edge . Sandbox escape with an existing PoC exploit. RCE - Microsoft Edge . Originally reported as a WebKit vuln on Apple OSes. Microsoft also patched vulnerabilities in Kubernetes with known exploits Other notable ones: RCE - LDAP , TCP/IP , Microsoft Office , RDS , Hyper-V SFB - Kerberos ( ( #Vulristics #PatchTuesday #Microsoft #Windows",2025-04-22 12:10:44.126745,https://t.me/avleonovcom/1524
CVE-2025-24513,1110203459,"April Microsoft Patch Tuesday. A total of 153 vulnerabilities, 2 times more than ( Of these, 32 were added between the March and April MSPTs. Three vulnerabilities show signs of exploitation in the wild: EoP - Windows Common Log File System Driver . An attacker can gain SYSTEM privileges. No technical details yet. SFB - Microsoft Edge . Sandbox escape with an existing PoC exploit. RCE - Microsoft Edge . Originally reported as a WebKit vuln on Apple OSes. Microsoft also patched vulnerabilities in Kubernetes with known exploits Other notable ones: RCE - LDAP , TCP/IP , Microsoft Office , RDS , Hyper-V SFB - Kerberos ( ( #Vulristics #PatchTuesday #Microsoft #Windows",2025-04-22 12:10:44.126754,https://t.me/avleonovcom/1524
CVE-2025-27491,1110203459,"April Microsoft Patch Tuesday. A total of 153 vulnerabilities, 2 times more than ( Of these, 32 were added between the March and April MSPTs. Three vulnerabilities show signs of exploitation in the wild: EoP - Windows Common Log File System Driver . An attacker can gain SYSTEM privileges. No technical details yet. SFB - Microsoft Edge . Sandbox escape with an existing PoC exploit. RCE - Microsoft Edge . Originally reported as a WebKit vuln on Apple OSes. Microsoft also patched vulnerabilities in Kubernetes with known exploits Other notable ones: RCE - LDAP , TCP/IP , Microsoft Office , RDS , Hyper-V SFB - Kerberos ( ( #Vulristics #PatchTuesday #Microsoft #Windows",2025-04-22 12:10:44.126761,https://t.me/avleonovcom/1524
CVE-2025-29809,1110203459,"April Microsoft Patch Tuesday. A total of 153 vulnerabilities, 2 times more than ( Of these, 32 were added between the March and April MSPTs. Three vulnerabilities show signs of exploitation in the wild: EoP - Windows Common Log File System Driver . An attacker can gain SYSTEM privileges. No technical details yet. SFB - Microsoft Edge . Sandbox escape with an existing PoC exploit. RCE - Microsoft Edge . Originally reported as a WebKit vuln on Apple OSes. Microsoft also patched vulnerabilities in Kubernetes with known exploits Other notable ones: RCE - LDAP , TCP/IP , Microsoft Office , RDS , Hyper-V SFB - Kerberos ( ( #Vulristics #PatchTuesday #Microsoft #Windows",2025-04-22 12:10:44.126769,https://t.me/avleonovcom/1524
CVE-2025-1097,1110203459,"April Microsoft Patch Tuesday. A total of 153 vulnerabilities, 2 times more than ( Of these, 32 were added between the March and April MSPTs. Three vulnerabilities show signs of exploitation in the wild: EoP - Windows Common Log File System Driver . An attacker can gain SYSTEM privileges. No technical details yet. SFB - Microsoft Edge . Sandbox escape with an existing PoC exploit. RCE - Microsoft Edge . Originally reported as a WebKit vuln on Apple OSes. Microsoft also patched vulnerabilities in Kubernetes with known exploits Other notable ones: RCE - LDAP , TCP/IP , Microsoft Office , RDS , Hyper-V SFB - Kerberos ( ( #Vulristics #PatchTuesday #Microsoft #Windows",2025-04-22 12:10:44.126776,https://t.me/avleonovcom/1524
CVE-2025-2783,1110203459,"April Microsoft Patch Tuesday. A total of 153 vulnerabilities, 2 times more than ( Of these, 32 were added between the March and April MSPTs. Three vulnerabilities show signs of exploitation in the wild: EoP - Windows Common Log File System Driver . An attacker can gain SYSTEM privileges. No technical details yet. SFB - Microsoft Edge . Sandbox escape with an existing PoC exploit. RCE - Microsoft Edge . Originally reported as a WebKit vuln on Apple OSes. Microsoft also patched vulnerabilities in Kubernetes with known exploits Other notable ones: RCE - LDAP , TCP/IP , Microsoft Office , RDS , Hyper-V SFB - Kerberos ( ( #Vulristics #PatchTuesday #Microsoft #Windows",2025-04-22 12:10:44.126783,https://t.me/avleonovcom/1524
CVE-2025-26686,1110203459,"April Microsoft Patch Tuesday. A total of 153 vulnerabilities, 2 times more than ( Of these, 32 were added between the March and April MSPTs. Three vulnerabilities show signs of exploitation in the wild: EoP - Windows Common Log File System Driver . An attacker can gain SYSTEM privileges. No technical details yet. SFB - Microsoft Edge . Sandbox escape with an existing PoC exploit. RCE - Microsoft Edge . Originally reported as a WebKit vuln on Apple OSes. Microsoft also patched vulnerabilities in Kubernetes with known exploits Other notable ones: RCE - LDAP , TCP/IP , Microsoft Office , RDS , Hyper-V SFB - Kerberos ( ( #Vulristics #PatchTuesday #Microsoft #Windows",2025-04-22 12:10:44.126790,https://t.me/avleonovcom/1524
CVE-2025-24201,1110203459,"April Microsoft Patch Tuesday. A total of 153 vulnerabilities, 2 times more than ( Of these, 32 were added between the March and April MSPTs. Three vulnerabilities show signs of exploitation in the wild: EoP - Windows Common Log File System Driver . An attacker can gain SYSTEM privileges. No technical details yet. SFB - Microsoft Edge . Sandbox escape with an existing PoC exploit. RCE - Microsoft Edge . Originally reported as a WebKit vuln on Apple OSes. Microsoft also patched vulnerabilities in Kubernetes with known exploits Other notable ones: RCE - LDAP , TCP/IP , Microsoft Office , RDS , Hyper-V SFB - Kerberos ( ( #Vulristics #PatchTuesday #Microsoft #Windows",2025-04-22 12:10:44.126796,https://t.me/avleonovcom/1524
CVE-2025-26670,1110203459,"April Microsoft Patch Tuesday. A total of 153 vulnerabilities, 2 times more than ( Of these, 32 were added between the March and April MSPTs. Three vulnerabilities show signs of exploitation in the wild: EoP - Windows Common Log File System Driver . An attacker can gain SYSTEM privileges. No technical details yet. SFB - Microsoft Edge . Sandbox escape with an existing PoC exploit. RCE - Microsoft Edge . Originally reported as a WebKit vuln on Apple OSes. Microsoft also patched vulnerabilities in Kubernetes with known exploits Other notable ones: RCE - LDAP , TCP/IP , Microsoft Office , RDS , Hyper-V SFB - Kerberos ( ( #Vulristics #PatchTuesday #Microsoft #Windows",2025-04-22 12:10:44.126803,https://t.me/avleonovcom/1524
CVE-2025-29794,1110203459,"April Microsoft Patch Tuesday. A total of 153 vulnerabilities, 2 times more than ( Of these, 32 were added between the March and April MSPTs. Three vulnerabilities show signs of exploitation in the wild: EoP - Windows Common Log File System Driver . An attacker can gain SYSTEM privileges. No technical details yet. SFB - Microsoft Edge . Sandbox escape with an existing PoC exploit. RCE - Microsoft Edge . Originally reported as a WebKit vuln on Apple OSes. Microsoft also patched vulnerabilities in Kubernetes with known exploits Other notable ones: RCE - LDAP , TCP/IP , Microsoft Office , RDS , Hyper-V SFB - Kerberos ( ( #Vulristics #PatchTuesday #Microsoft #Windows",2025-04-22 12:10:44.126809,https://t.me/avleonovcom/1524
CVE-2025-29793,1110203459,"April Microsoft Patch Tuesday. A total of 153 vulnerabilities, 2 times more than ( Of these, 32 were added between the March and April MSPTs. Three vulnerabilities show signs of exploitation in the wild: EoP - Windows Common Log File System Driver . An attacker can gain SYSTEM privileges. No technical details yet. SFB - Microsoft Edge . Sandbox escape with an existing PoC exploit. RCE - Microsoft Edge . Originally reported as a WebKit vuln on Apple OSes. Microsoft also patched vulnerabilities in Kubernetes with known exploits Other notable ones: RCE - LDAP , TCP/IP , Microsoft Office , RDS , Hyper-V SFB - Kerberos ( ( #Vulristics #PatchTuesday #Microsoft #Windows",2025-04-22 12:10:44.126815,https://t.me/avleonovcom/1524
CVE-2025-27480,1110203459,"April Microsoft Patch Tuesday. A total of 153 vulnerabilities, 2 times more than ( Of these, 32 were added between the March and April MSPTs. Three vulnerabilities show signs of exploitation in the wild: EoP - Windows Common Log File System Driver . An attacker can gain SYSTEM privileges. No technical details yet. SFB - Microsoft Edge . Sandbox escape with an existing PoC exploit. RCE - Microsoft Edge . Originally reported as a WebKit vuln on Apple OSes. Microsoft also patched vulnerabilities in Kubernetes with known exploits Other notable ones: RCE - LDAP , TCP/IP , Microsoft Office , RDS , Hyper-V SFB - Kerberos ( ( #Vulristics #PatchTuesday #Microsoft #Windows",2025-04-22 12:10:44.126822,https://t.me/avleonovcom/1524
CVE-2025-27482,1110203459,"April Microsoft Patch Tuesday. A total of 153 vulnerabilities, 2 times more than ( Of these, 32 were added between the March and April MSPTs. Three vulnerabilities show signs of exploitation in the wild: EoP - Windows Common Log File System Driver . An attacker can gain SYSTEM privileges. No technical details yet. SFB - Microsoft Edge . Sandbox escape with an existing PoC exploit. RCE - Microsoft Edge . Originally reported as a WebKit vuln on Apple OSes. Microsoft also patched vulnerabilities in Kubernetes with known exploits Other notable ones: RCE - LDAP , TCP/IP , Microsoft Office , RDS , Hyper-V SFB - Kerberos ( ( #Vulristics #PatchTuesday #Microsoft #Windows",2025-04-22 12:10:44.126828,https://t.me/avleonovcom/1524
CVE-2025-29824,1110203459,"April Microsoft Patch Tuesday. A total of 153 vulnerabilities, 2 times more than ( Of these, 32 were added between the March and April MSPTs. Three vulnerabilities show signs of exploitation in the wild: EoP - Windows Common Log File System Driver . An attacker can gain SYSTEM privileges. No technical details yet. SFB - Microsoft Edge . Sandbox escape with an existing PoC exploit. RCE - Microsoft Edge . Originally reported as a WebKit vuln on Apple OSes. Microsoft also patched vulnerabilities in Kubernetes with known exploits Other notable ones: RCE - LDAP , TCP/IP , Microsoft Office , RDS , Hyper-V SFB - Kerberos ( ( #Vulristics #PatchTuesday #Microsoft #Windows",2025-04-22 12:10:44.126835,https://t.me/avleonovcom/1524
CVE-2025-24514,1110203459,"April Microsoft Patch Tuesday. A total of 153 vulnerabilities, 2 times more than ( Of these, 32 were added between the March and April MSPTs. Three vulnerabilities show signs of exploitation in the wild: EoP - Windows Common Log File System Driver . An attacker can gain SYSTEM privileges. No technical details yet. SFB - Microsoft Edge . Sandbox escape with an existing PoC exploit. RCE - Microsoft Edge . Originally reported as a WebKit vuln on Apple OSes. Microsoft also patched vulnerabilities in Kubernetes with known exploits Other notable ones: RCE - LDAP , TCP/IP , Microsoft Office , RDS , Hyper-V SFB - Kerberos ( ( #Vulristics #PatchTuesday #Microsoft #Windows",2025-04-22 12:10:44.126841,https://t.me/avleonovcom/1524
CVE-2024-30085,1110203459,"About Elevation of Privilege - Windows Cloud Files Mini Filter Driver vulnerability. cldflt.sys is a Windows Cloud Files Mini Filter driver responsible for representing cloud-stored files and folders as if they were located on the local machine. The vulnerability in this driver, fixed as part of the . A private exploit was presented at the ( competition on May 30, 2024. It was used as part of an exploit chain to achieve a VMware Workstation Guest-to-Host escape. On December 19, 2024, a technical write-up and exploit code were published on the ( website. On March 3, a blog post by Positive Technologies ( that examines the roots of the vulnerability and exploitation techniques. ( #cldflt #Windows #SSD #PositiveTechnologies #TyphoonPWN",2025-04-22 12:10:44.127137,https://t.me/avleonovcom/1523
CVE-2025-24813,1110203459,"About Remote Code Execution - Apache Tomcat vulnerability. ( is an open-source software that provides a platform for Java web applications. The vulnerability allows a remote attacker to upload and execute arbitrary files on the server due to flaws in the handling of uploaded session files and the deserialization mechanism. The vendor's bulletin are not met in default installations. Vulnerability write-up based on patch analysis and PoC exploit ( Fully functional exploits have been available on GitHub since March 13. Since March 17, there have been signs of ( On April 1, the vulnerability ( The vulnerability was fixed in versions 9.0.99, 10.1.35, and 11.0.3. ( #Apache #Tomcat",2025-04-22 12:10:44.127393,https://t.me/avleonovcom/1522
CVE-2025-24813,1110203459,"About Remote Code Execution - Apache Tomcat vulnerability. ( is an open-source software that provides a platform for Java web applications. The vulnerability allows a remote attacker to upload and execute arbitrary files on the server due to flaws in the handling of uploaded session files and the deserialization mechanism. The vendor's bulletin are not met in default installations. Vulnerability write-up based on patch analysis and PoC exploit ( Fully functional exploits have been available on GitHub since March 13. Since March 17, there have been signs of ( On April 1, the vulnerability ( The vulnerability was fixed in versions 9.0.99, 10.1.35, and 11.0.3. ( #Apache #Tomcat",2025-04-22 12:10:44.127404,https://t.me/avleonovcom/1522
CVE-2025-1098,1110203459,"About Remote Code Execution - Kubernetes vulnerability. An unauthenticated attacker with access to the ( can achieve arbitrary code execution in the context of the ( controller. This can lead to disclosure of Secrets accessible to the controller. In the default installation, the controller can access all Secrets cluster-wide. On March 24, Wiz . Wiz researchers identified 6,500 vulnerable controllers exposed to the Internet. The Kubernetes blog ( that in many common scenarios, the Pod network is accessible to all workloads in the cloud VPC, or even anyone connected to the corporate network. Ingress-nginx is used in 40% of Kubernetes clusters. Public exploits are available on GitHub since March 25th. Update ingress-nginx to versions v1.12.1, v1.11.5, ( ( #Kubernetes #IngressNightmare",2025-04-22 12:10:44.127662,https://t.me/avleonovcom/1521
CVE-2025-1974,1110203459,"About Remote Code Execution - Kubernetes vulnerability. An unauthenticated attacker with access to the ( can achieve arbitrary code execution in the context of the ( controller. This can lead to disclosure of Secrets accessible to the controller. In the default installation, the controller can access all Secrets cluster-wide. On March 24, Wiz . Wiz researchers identified 6,500 vulnerable controllers exposed to the Internet. The Kubernetes blog ( that in many common scenarios, the Pod network is accessible to all workloads in the cloud VPC, or even anyone connected to the corporate network. Ingress-nginx is used in 40% of Kubernetes clusters. Public exploits are available on GitHub since March 25th. Update ingress-nginx to versions v1.12.1, v1.11.5, ( ( #Kubernetes #IngressNightmare",2025-04-22 12:10:44.127673,https://t.me/avleonovcom/1521
CVE-2025-1097,1110203459,"About Remote Code Execution - Kubernetes vulnerability. An unauthenticated attacker with access to the ( can achieve arbitrary code execution in the context of the ( controller. This can lead to disclosure of Secrets accessible to the controller. In the default installation, the controller can access all Secrets cluster-wide. On March 24, Wiz . Wiz researchers identified 6,500 vulnerable controllers exposed to the Internet. The Kubernetes blog ( that in many common scenarios, the Pod network is accessible to all workloads in the cloud VPC, or even anyone connected to the corporate network. Ingress-nginx is used in 40% of Kubernetes clusters. Public exploits are available on GitHub since March 25th. Update ingress-nginx to versions v1.12.1, v1.11.5, ( ( #Kubernetes #IngressNightmare",2025-04-22 12:10:44.127679,https://t.me/avleonovcom/1521
CVE-2025-24514,1110203459,"About Remote Code Execution - Kubernetes vulnerability. An unauthenticated attacker with access to the ( can achieve arbitrary code execution in the context of the ( controller. This can lead to disclosure of Secrets accessible to the controller. In the default installation, the controller can access all Secrets cluster-wide. On March 24, Wiz . Wiz researchers identified 6,500 vulnerable controllers exposed to the Internet. The Kubernetes blog ( that in many common scenarios, the Pod network is accessible to all workloads in the cloud VPC, or even anyone connected to the corporate network. Ingress-nginx is used in 40% of Kubernetes clusters. Public exploits are available on GitHub since March 25th. Update ingress-nginx to versions v1.12.1, v1.11.5, ( ( #Kubernetes #IngressNightmare",2025-04-22 12:10:44.127686,https://t.me/avleonovcom/1521
CVE-2025-1974,1110203459,"About Remote Code Execution - Kubernetes vulnerability. An unauthenticated attacker with access to the ( can achieve arbitrary code execution in the context of the ( controller. This can lead to disclosure of Secrets accessible to the controller. In the default installation, the controller can access all Secrets cluster-wide. On March 24, Wiz . Wiz researchers identified 6,500 vulnerable controllers exposed to the Internet. The Kubernetes blog ( that in many common scenarios, the Pod network is accessible to all workloads in the cloud VPC, or even anyone connected to the corporate network. Ingress-nginx is used in 40% of Kubernetes clusters. Public exploits are available on GitHub since March 25th. Update ingress-nginx to versions v1.12.1, v1.11.5, ( ( #Kubernetes #IngressNightmare",2025-04-22 12:10:44.127693,https://t.me/avleonovcom/1521
CVE-2025-23120,1110203459,"About Remote Code Execution - Veeam Backup & Replication vulnerability. Veeam B&R is a client-server software solution for centralized backup of virtual machines in VMware vSphere and Microsoft Hyper-V environments. A deserialization flaw (( lets an attacker run arbitrary code on a Veeam server. The necessary conditions: the Veeam server must be part of an Active Directory domain, and the attacker must be authenticated in this domain. The vendor's security advisory ( on March 19. The next day, on March 20, WatchTowr Labs ( A PoC exploit is expected to appear soon. Veeam products were widely deployed in Russia until 2022, and many active installations likely remain. ️ Compromising the backup system could severely delay infrastructure recovery following a ransomware attack. Upgrade to version 12.3.1 and, if possible, ( ( #Veeam #Backup #Replication #watchTowrLabs",2025-04-22 12:10:44.127926,https://t.me/avleonovcom/1520
CVE-2025-23120,1110203459,"About Remote Code Execution - Veeam Backup & Replication vulnerability. Veeam B&R is a client-server software solution for centralized backup of virtual machines in VMware vSphere and Microsoft Hyper-V environments. A deserialization flaw (( lets an attacker run arbitrary code on a Veeam server. The necessary conditions: the Veeam server must be part of an Active Directory domain, and the attacker must be authenticated in this domain. The vendor's security advisory ( on March 19. The next day, on March 20, WatchTowr Labs ( A PoC exploit is expected to appear soon. Veeam products were widely deployed in Russia until 2022, and many active installations likely remain. ️ Compromising the backup system could severely delay infrastructure recovery following a ransomware attack. Upgrade to version 12.3.1 and, if possible, ( ( #Veeam #Backup #Replication #watchTowrLabs",2025-04-22 12:10:44.127935,https://t.me/avleonovcom/1520
CVE-2025-2152,1110203459,"March ( Total vulnerabilities: 1083. 879 in the Linux Kernel. Two vulnerabilities show signs of exploitation in the wild: Code Injection - GLPI . An old vulnerability from CISA KEV, but first patched on March 3 in RedOS Linux. Memory Corruption - Safari . Fixed in WebKitGTK packages in Linux repositories. There are 19 vulnerabilities with publicly available exploits. Notable ones: Remote Code Execution - Apache Tomcat Command Injection - Memory Corruption - Memory Corruption - libxml2 The Elevation of Privilege vulnerability in the Linux Kernel has no public exploit yet. However, it resembles well-known PwnKit (( ( ( #LinuxPatchWednesday #Vulristics #Linux #Tomcat #SPIP #Assimp #libxml2 #CISAKEV",2025-04-22 12:10:44.128189,https://t.me/avleonovcom/1519
CVE-2021-4034,1110203459,"March ( Total vulnerabilities: 1083. 879 in the Linux Kernel. Two vulnerabilities show signs of exploitation in the wild: Code Injection - GLPI . An old vulnerability from CISA KEV, but first patched on March 3 in RedOS Linux. Memory Corruption - Safari . Fixed in WebKitGTK packages in Linux repositories. There are 19 vulnerabilities with publicly available exploits. Notable ones: Remote Code Execution - Apache Tomcat Command Injection - Memory Corruption - Memory Corruption - libxml2 The Elevation of Privilege vulnerability in the Linux Kernel has no public exploit yet. However, it resembles well-known PwnKit (( ( ( #LinuxPatchWednesday #Vulristics #Linux #Tomcat #SPIP #Assimp #libxml2 #CISAKEV",2025-04-22 12:10:44.128198,https://t.me/avleonovcom/1519
CVE-2025-24813,1110203459,"March ( Total vulnerabilities: 1083. 879 in the Linux Kernel. Two vulnerabilities show signs of exploitation in the wild: Code Injection - GLPI . An old vulnerability from CISA KEV, but first patched on March 3 in RedOS Linux. Memory Corruption - Safari . Fixed in WebKitGTK packages in Linux repositories. There are 19 vulnerabilities with publicly available exploits. Notable ones: Remote Code Execution - Apache Tomcat Command Injection - Memory Corruption - Memory Corruption - libxml2 The Elevation of Privilege vulnerability in the Linux Kernel has no public exploit yet. However, it resembles well-known PwnKit (( ( ( #LinuxPatchWednesday #Vulristics #Linux #Tomcat #SPIP #Assimp #libxml2 #CISAKEV",2025-04-22 12:10:44.128205,https://t.me/avleonovcom/1519
CVE-2025-24201,1110203459,"March ( Total vulnerabilities: 1083. 879 in the Linux Kernel. Two vulnerabilities show signs of exploitation in the wild: Code Injection - GLPI . An old vulnerability from CISA KEV, but first patched on March 3 in RedOS Linux. Memory Corruption - Safari . Fixed in WebKitGTK packages in Linux repositories. There are 19 vulnerabilities with publicly available exploits. Notable ones: Remote Code Execution - Apache Tomcat Command Injection - Memory Corruption - Memory Corruption - libxml2 The Elevation of Privilege vulnerability in the Linux Kernel has no public exploit yet. However, it resembles well-known PwnKit (( ( ( #LinuxPatchWednesday #Vulristics #Linux #Tomcat #SPIP #Assimp #libxml2 #CISAKEV",2025-04-22 12:10:44.128211,https://t.me/avleonovcom/1519
CVE-2025-27113,1110203459,"March ( Total vulnerabilities: 1083. 879 in the Linux Kernel. Two vulnerabilities show signs of exploitation in the wild: Code Injection - GLPI . An old vulnerability from CISA KEV, but first patched on March 3 in RedOS Linux. Memory Corruption - Safari . Fixed in WebKitGTK packages in Linux repositories. There are 19 vulnerabilities with publicly available exploits. Notable ones: Remote Code Execution - Apache Tomcat Command Injection - Memory Corruption - Memory Corruption - libxml2 The Elevation of Privilege vulnerability in the Linux Kernel has no public exploit yet. However, it resembles well-known PwnKit (( ( ( #LinuxPatchWednesday #Vulristics #Linux #Tomcat #SPIP #Assimp #libxml2 #CISAKEV",2025-04-22 12:10:44.128217,https://t.me/avleonovcom/1519
CVE-2024-8517,1110203459,"March ( Total vulnerabilities: 1083. 879 in the Linux Kernel. Two vulnerabilities show signs of exploitation in the wild: Code Injection - GLPI . An old vulnerability from CISA KEV, but first patched on March 3 in RedOS Linux. Memory Corruption - Safari . Fixed in WebKitGTK packages in Linux repositories. There are 19 vulnerabilities with publicly available exploits. Notable ones: Remote Code Execution - Apache Tomcat Command Injection - Memory Corruption - Memory Corruption - libxml2 The Elevation of Privilege vulnerability in the Linux Kernel has no public exploit yet. However, it resembles well-known PwnKit (( ( ( #LinuxPatchWednesday #Vulristics #Linux #Tomcat #SPIP #Assimp #libxml2 #CISAKEV",2025-04-22 12:10:44.128223,https://t.me/avleonovcom/1519
CVE-2022-35914,1110203459,"March ( Total vulnerabilities: 1083. 879 in the Linux Kernel. Two vulnerabilities show signs of exploitation in the wild: Code Injection - GLPI . An old vulnerability from CISA KEV, but first patched on March 3 in RedOS Linux. Memory Corruption - Safari . Fixed in WebKitGTK packages in Linux repositories. There are 19 vulnerabilities with publicly available exploits. Notable ones: Remote Code Execution - Apache Tomcat Command Injection - Memory Corruption - Memory Corruption - libxml2 The Elevation of Privilege vulnerability in the Linux Kernel has no public exploit yet. However, it resembles well-known PwnKit (( ( ( #LinuxPatchWednesday #Vulristics #Linux #Tomcat #SPIP #Assimp #libxml2 #CISAKEV",2025-04-22 12:10:44.128230,https://t.me/avleonovcom/1519
CVE-2022-49264,1110203459,"March ( Total vulnerabilities: 1083. 879 in the Linux Kernel. Two vulnerabilities show signs of exploitation in the wild: Code Injection - GLPI . An old vulnerability from CISA KEV, but first patched on March 3 in RedOS Linux. Memory Corruption - Safari . Fixed in WebKitGTK packages in Linux repositories. There are 19 vulnerabilities with publicly available exploits. Notable ones: Remote Code Execution - Apache Tomcat Command Injection - Memory Corruption - Memory Corruption - libxml2 The Elevation of Privilege vulnerability in the Linux Kernel has no public exploit yet. However, it resembles well-known PwnKit (( ( ( #LinuxPatchWednesday #Vulristics #Linux #Tomcat #SPIP #Assimp #libxml2 #CISAKEV",2025-04-22 12:10:44.128236,https://t.me/avleonovcom/1519
CVE-2025-24071,1110203459,"About Spoofing - Windows File Explorer vulnerability. The vulnerability is from the ( The VM vendors didn't highlight it ( A week later, on March 18, researcher 0x6rss ( and a PoC exploit. According to him, the vulnerability is exploited in the wild, and the exploit has likely been ( since November 2024. The point is this. When Windows File Explorer detects a .library-ms file in a folder, it automatically starts parsing it. If the file contains a link to a remote SMB share, an NTLM authentication handshake begins. An attacker controlling the SMB share can intercept the NTLMv2 hash, crack it, or use it in pass-the-hash attacks. But how does an attacker deliver such a file to the victim? It turns out that just extracting a ZIP/RAR archive with the file is enough to trigger the exploit. No need to open the file. This is super effective for phishing. ( #Windows #FileExplorer",2025-04-22 12:10:44.128454,https://t.me/avleonovcom/1518
CVE-2025-21355,1110203459,"March Microsoft Patch Tuesday. 77 CVEs, 20 of which were added during the month. 7 vulnerabilities with signs of exploitation in the wild: RCE - Windows Fast FAT File System Driver RCE - Windows NTFS SFB - Microsoft Management Console EoP - Windows Win32 Kernel Subsystem InfDisc - Windows NTFS AuthBypass - Power Pages - in Microsoft web service, can be ignored There are no vulnerabilities with public exploits, there are 2 more with private ones: RCE - Bing - in Microsoft web service, can be ignored SFB - Windows Kernel Among the others: RCE - Windows Remote Desktop Client and Services , MS Office , WSL2 EoP - Windows Win32 Kernel Subsystem ( ( #Vulristics #PatchTuesday #Microsoft #Windows",2025-04-22 12:10:44.128697,https://t.me/avleonovcom/1517
CVE-2025-26633,1110203459,"March Microsoft Patch Tuesday. 77 CVEs, 20 of which were added during the month. 7 vulnerabilities with signs of exploitation in the wild: RCE - Windows Fast FAT File System Driver RCE - Windows NTFS SFB - Microsoft Management Console EoP - Windows Win32 Kernel Subsystem InfDisc - Windows NTFS AuthBypass - Power Pages - in Microsoft web service, can be ignored There are no vulnerabilities with public exploits, there are 2 more with private ones: RCE - Bing - in Microsoft web service, can be ignored SFB - Windows Kernel Among the others: RCE - Windows Remote Desktop Client and Services , MS Office , WSL2 EoP - Windows Win32 Kernel Subsystem ( ( #Vulristics #PatchTuesday #Microsoft #Windows",2025-04-22 12:10:44.128706,https://t.me/avleonovcom/1517
CVE-2025-21247,1110203459,"March Microsoft Patch Tuesday. 77 CVEs, 20 of which were added during the month. 7 vulnerabilities with signs of exploitation in the wild: RCE - Windows Fast FAT File System Driver RCE - Windows NTFS SFB - Microsoft Management Console EoP - Windows Win32 Kernel Subsystem InfDisc - Windows NTFS AuthBypass - Power Pages - in Microsoft web service, can be ignored There are no vulnerabilities with public exploits, there are 2 more with private ones: RCE - Bing - in Microsoft web service, can be ignored SFB - Windows Kernel Among the others: RCE - Windows Remote Desktop Client and Services , MS Office , WSL2 EoP - Windows Win32 Kernel Subsystem ( ( #Vulristics #PatchTuesday #Microsoft #Windows",2025-04-22 12:10:44.128712,https://t.me/avleonovcom/1517
