CVE ID,Channel ID,Message,Timestamp,Message URL,CVE ID.1
CVE-2025-3642,1700967082,"2025-04-26 01:02:27.582642 1. CVE-2025-43862 ` Dify Allows Unauthorized Access and Modification of APP Orchestration` Dify is an open-source LLM app development platform. Prior to version 0.6.12, a normal user is able to access and modify APP orchestrat... >>> <<< Assigner: GitHubM Published: 2025-04-25T15:05:32.172Z Updated: 2025-04-25T15:54:38.110Z Score: 7.6 CWE: CWE-284 Improper Access Control Affected. langgenius: dify < 0.6.12 References. 2. CVE-2025-32432 ` Craft CMS Allows Remote Code Execution` Craft is a flexible, user-friendly CMS for creating custom digital experiences on the web and beyond. Starting from version 3.0.0-RC1 t... >>> <<< Assigner: GitHubM Published: 2025-04-25T15:04:06.272Z Updated: 2025-04-25T15:25:52.316Z Score: 10 CWE: CWE-94 Improper Control of Generation of Code Affected. craftcms: cms >= 3.0.0-RC1, < 3.9.15, >= 4.0.0-RC1, < 4.14.15, >= 5.0.0-RC1, < 5.6.17 References. Interesting. Remote code execution 3. CVE-2025-32044 ` Moodle: unauthenticated rest api user data exposure` A flaw has been identified in Moodle where, on certain sites, unauthenticated users could retrieve sensitive user data—including names,... >>> <<< Assigner: fedora Published: 2025-04-25T14:43:22.142Z Updated: 2025-04-25T15:54:57.173Z Score: 7.5 CWE: CWE-200 Exposure of Sensitive Information to an Unauthorized Actor Affected. Unknown: Unknown 4.5.0 <= 4.5.2 References. Interesting. PHP 4. CVE-2025-3642 ` Moodle: authenticated remote code execution risk in the moodle lms equella repository` A flaw was found in Moodle. A remote code execution risk was identified in the Moodle LMS EQUELLA repository. By default, this was only... >>> <<< Assigner: fedora Published: 2025-04-25T14:43:07.535Z Updated: 2025-04-25T15:55:37.825Z Score: 8.8 CWE: CWE-94 Improper Control of Generation of Code Affected. Unknown: Unknown 4.5.0 < 4.5.4, 4.4.0 < 4.4.8, 4.3.0 < 4.3.12, 4.1.0 < 4.1.18 References. Interesting. Remote code execution 5. CVE-2025-3641 ` Moodle: authenticated remote code execution risk in the moodle lms dropbox repository` A flaw was found in Moodle. A remote code execution risk was identified in the Moodle LMS Dropbox repository. By default, this was only... >>> <<< Assigner: fedora Published: 2025-04-25T14:43:04.861Z Updated: 2025-04-25T15:55:44.471Z Score: 8.8",2025-04-28 00:30:42.975080,https://t.me/latest_cve_feed/14540,CVE-2025-3642
CVE-2025-3642,1700967082,"2025-04-26 01:02:27.582642 1. CVE-2025-43862 ` Dify Allows Unauthorized Access and Modification of APP Orchestration` Dify is an open-source LLM app development platform. Prior to version 0.6.12, a normal user is able to access and modify APP orchestrat... >>> <<< Assigner: GitHubM Published: 2025-04-25T15:05:32.172Z Updated: 2025-04-25T15:54:38.110Z Score: 7.6 CWE: CWE-284 Improper Access Control Affected. langgenius: dify < 0.6.12 References. 2. CVE-2025-32432 ` Craft CMS Allows Remote Code Execution` Craft is a flexible, user-friendly CMS for creating custom digital experiences on the web and beyond. Starting from version 3.0.0-RC1 t... >>> <<< Assigner: GitHubM Published: 2025-04-25T15:04:06.272Z Updated: 2025-04-25T15:25:52.316Z Score: 10 CWE: CWE-94 Improper Control of Generation of Code Affected. craftcms: cms >= 3.0.0-RC1, < 3.9.15, >= 4.0.0-RC1, < 4.14.15, >= 5.0.0-RC1, < 5.6.17 References. Interesting. Remote code execution 3. CVE-2025-32044 ` Moodle: unauthenticated rest api user data exposure` A flaw has been identified in Moodle where, on certain sites, unauthenticated users could retrieve sensitive user data—including names,... >>> <<< Assigner: fedora Published: 2025-04-25T14:43:22.142Z Updated: 2025-04-25T15:54:57.173Z Score: 7.5 CWE: CWE-200 Exposure of Sensitive Information to an Unauthorized Actor Affected. Unknown: Unknown 4.5.0 <= 4.5.2 References. Interesting. PHP 4. CVE-2025-3642 ` Moodle: authenticated remote code execution risk in the moodle lms equella repository` A flaw was found in Moodle. A remote code execution risk was identified in the Moodle LMS EQUELLA repository. By default, this was only... >>> <<< Assigner: fedora Published: 2025-04-25T14:43:07.535Z Updated: 2025-04-25T15:55:37.825Z Score: 8.8 CWE: CWE-94 Improper Control of Generation of Code Affected. Unknown: Unknown 4.5.0 < 4.5.4, 4.4.0 < 4.4.8, 4.3.0 < 4.3.12, 4.1.0 < 4.1.18 References. Interesting. Remote code execution 5. CVE-2025-3641 ` Moodle: authenticated remote code execution risk in the moodle lms dropbox repository` A flaw was found in Moodle. A remote code execution risk was identified in the Moodle LMS Dropbox repository. By default, this was only... >>> <<< Assigner: fedora Published: 2025-04-25T14:43:04.861Z Updated: 2025-04-25T15:55:44.471Z Score: 8.8",2025-04-28 00:30:42.975080,https://t.me/latest_cve_feed/14540,CVE-2025-3642
CVE-2025-3641,1700967082,"2025-04-26 01:02:27.582642 1. CVE-2025-43862 ` Dify Allows Unauthorized Access and Modification of APP Orchestration` Dify is an open-source LLM app development platform. Prior to version 0.6.12, a normal user is able to access and modify APP orchestrat... >>> <<< Assigner: GitHubM Published: 2025-04-25T15:05:32.172Z Updated: 2025-04-25T15:54:38.110Z Score: 7.6 CWE: CWE-284 Improper Access Control Affected. langgenius: dify < 0.6.12 References. 2. CVE-2025-32432 ` Craft CMS Allows Remote Code Execution` Craft is a flexible, user-friendly CMS for creating custom digital experiences on the web and beyond. Starting from version 3.0.0-RC1 t... >>> <<< Assigner: GitHubM Published: 2025-04-25T15:04:06.272Z Updated: 2025-04-25T15:25:52.316Z Score: 10 CWE: CWE-94 Improper Control of Generation of Code Affected. craftcms: cms >= 3.0.0-RC1, < 3.9.15, >= 4.0.0-RC1, < 4.14.15, >= 5.0.0-RC1, < 5.6.17 References. Interesting. Remote code execution 3. CVE-2025-32044 ` Moodle: unauthenticated rest api user data exposure` A flaw has been identified in Moodle where, on certain sites, unauthenticated users could retrieve sensitive user data—including names,... >>> <<< Assigner: fedora Published: 2025-04-25T14:43:22.142Z Updated: 2025-04-25T15:54:57.173Z Score: 7.5 CWE: CWE-200 Exposure of Sensitive Information to an Unauthorized Actor Affected. Unknown: Unknown 4.5.0 <= 4.5.2 References. Interesting. PHP 4. CVE-2025-3642 ` Moodle: authenticated remote code execution risk in the moodle lms equella repository` A flaw was found in Moodle. A remote code execution risk was identified in the Moodle LMS EQUELLA repository. By default, this was only... >>> <<< Assigner: fedora Published: 2025-04-25T14:43:07.535Z Updated: 2025-04-25T15:55:37.825Z Score: 8.8 CWE: CWE-94 Improper Control of Generation of Code Affected. Unknown: Unknown 4.5.0 < 4.5.4, 4.4.0 < 4.4.8, 4.3.0 < 4.3.12, 4.1.0 < 4.1.18 References. Interesting. Remote code execution 5. CVE-2025-3641 ` Moodle: authenticated remote code execution risk in the moodle lms dropbox repository` A flaw was found in Moodle. A remote code execution risk was identified in the Moodle LMS Dropbox repository. By default, this was only... >>> <<< Assigner: fedora Published: 2025-04-25T14:43:04.861Z Updated: 2025-04-25T15:55:44.471Z Score: 8.8",2025-04-28 00:30:42.975080,https://t.me/latest_cve_feed/14540,CVE-2025-3641
CVE-2025-3641,1700967082,"2025-04-26 01:02:27.582642 1. CVE-2025-43862 ` Dify Allows Unauthorized Access and Modification of APP Orchestration` Dify is an open-source LLM app development platform. Prior to version 0.6.12, a normal user is able to access and modify APP orchestrat... >>> <<< Assigner: GitHubM Published: 2025-04-25T15:05:32.172Z Updated: 2025-04-25T15:54:38.110Z Score: 7.6 CWE: CWE-284 Improper Access Control Affected. langgenius: dify < 0.6.12 References. 2. CVE-2025-32432 ` Craft CMS Allows Remote Code Execution` Craft is a flexible, user-friendly CMS for creating custom digital experiences on the web and beyond. Starting from version 3.0.0-RC1 t... >>> <<< Assigner: GitHubM Published: 2025-04-25T15:04:06.272Z Updated: 2025-04-25T15:25:52.316Z Score: 10 CWE: CWE-94 Improper Control of Generation of Code Affected. craftcms: cms >= 3.0.0-RC1, < 3.9.15, >= 4.0.0-RC1, < 4.14.15, >= 5.0.0-RC1, < 5.6.17 References. Interesting. Remote code execution 3. CVE-2025-32044 ` Moodle: unauthenticated rest api user data exposure` A flaw has been identified in Moodle where, on certain sites, unauthenticated users could retrieve sensitive user data—including names,... >>> <<< Assigner: fedora Published: 2025-04-25T14:43:22.142Z Updated: 2025-04-25T15:54:57.173Z Score: 7.5 CWE: CWE-200 Exposure of Sensitive Information to an Unauthorized Actor Affected. Unknown: Unknown 4.5.0 <= 4.5.2 References. Interesting. PHP 4. CVE-2025-3642 ` Moodle: authenticated remote code execution risk in the moodle lms equella repository` A flaw was found in Moodle. A remote code execution risk was identified in the Moodle LMS EQUELLA repository. By default, this was only... >>> <<< Assigner: fedora Published: 2025-04-25T14:43:07.535Z Updated: 2025-04-25T15:55:37.825Z Score: 8.8 CWE: CWE-94 Improper Control of Generation of Code Affected. Unknown: Unknown 4.5.0 < 4.5.4, 4.4.0 < 4.4.8, 4.3.0 < 4.3.12, 4.1.0 < 4.1.18 References. Interesting. Remote code execution 5. CVE-2025-3641 ` Moodle: authenticated remote code execution risk in the moodle lms dropbox repository` A flaw was found in Moodle. A remote code execution risk was identified in the Moodle LMS Dropbox repository. By default, this was only... >>> <<< Assigner: fedora Published: 2025-04-25T14:43:04.861Z Updated: 2025-04-25T15:55:44.471Z Score: 8.8",2025-04-28 00:30:42.975080,https://t.me/latest_cve_feed/14540,CVE-2025-3641
CVE-2025-43862,1700967082,"2025-04-26 01:02:27.582642 1. CVE-2025-43862 ` Dify Allows Unauthorized Access and Modification of APP Orchestration` Dify is an open-source LLM app development platform. Prior to version 0.6.12, a normal user is able to access and modify APP orchestrat... >>> <<< Assigner: GitHubM Published: 2025-04-25T15:05:32.172Z Updated: 2025-04-25T15:54:38.110Z Score: 7.6 CWE: CWE-284 Improper Access Control Affected. langgenius: dify < 0.6.12 References. 2. CVE-2025-32432 ` Craft CMS Allows Remote Code Execution` Craft is a flexible, user-friendly CMS for creating custom digital experiences on the web and beyond. Starting from version 3.0.0-RC1 t... >>> <<< Assigner: GitHubM Published: 2025-04-25T15:04:06.272Z Updated: 2025-04-25T15:25:52.316Z Score: 10 CWE: CWE-94 Improper Control of Generation of Code Affected. craftcms: cms >= 3.0.0-RC1, < 3.9.15, >= 4.0.0-RC1, < 4.14.15, >= 5.0.0-RC1, < 5.6.17 References. Interesting. Remote code execution 3. CVE-2025-32044 ` Moodle: unauthenticated rest api user data exposure` A flaw has been identified in Moodle where, on certain sites, unauthenticated users could retrieve sensitive user data—including names,... >>> <<< Assigner: fedora Published: 2025-04-25T14:43:22.142Z Updated: 2025-04-25T15:54:57.173Z Score: 7.5 CWE: CWE-200 Exposure of Sensitive Information to an Unauthorized Actor Affected. Unknown: Unknown 4.5.0 <= 4.5.2 References. Interesting. PHP 4. CVE-2025-3642 ` Moodle: authenticated remote code execution risk in the moodle lms equella repository` A flaw was found in Moodle. A remote code execution risk was identified in the Moodle LMS EQUELLA repository. By default, this was only... >>> <<< Assigner: fedora Published: 2025-04-25T14:43:07.535Z Updated: 2025-04-25T15:55:37.825Z Score: 8.8 CWE: CWE-94 Improper Control of Generation of Code Affected. Unknown: Unknown 4.5.0 < 4.5.4, 4.4.0 < 4.4.8, 4.3.0 < 4.3.12, 4.1.0 < 4.1.18 References. Interesting. Remote code execution 5. CVE-2025-3641 ` Moodle: authenticated remote code execution risk in the moodle lms dropbox repository` A flaw was found in Moodle. A remote code execution risk was identified in the Moodle LMS Dropbox repository. By default, this was only... >>> <<< Assigner: fedora Published: 2025-04-25T14:43:04.861Z Updated: 2025-04-25T15:55:44.471Z Score: 8.8",2025-04-28 00:30:42.975099,https://t.me/latest_cve_feed/14540,CVE-2025-43862
CVE-2025-43862,1700967082,"2025-04-26 01:02:27.582642 1. CVE-2025-43862 ` Dify Allows Unauthorized Access and Modification of APP Orchestration` Dify is an open-source LLM app development platform. Prior to version 0.6.12, a normal user is able to access and modify APP orchestrat... >>> <<< Assigner: GitHubM Published: 2025-04-25T15:05:32.172Z Updated: 2025-04-25T15:54:38.110Z Score: 7.6 CWE: CWE-284 Improper Access Control Affected. langgenius: dify < 0.6.12 References. 2. CVE-2025-32432 ` Craft CMS Allows Remote Code Execution` Craft is a flexible, user-friendly CMS for creating custom digital experiences on the web and beyond. Starting from version 3.0.0-RC1 t... >>> <<< Assigner: GitHubM Published: 2025-04-25T15:04:06.272Z Updated: 2025-04-25T15:25:52.316Z Score: 10 CWE: CWE-94 Improper Control of Generation of Code Affected. craftcms: cms >= 3.0.0-RC1, < 3.9.15, >= 4.0.0-RC1, < 4.14.15, >= 5.0.0-RC1, < 5.6.17 References. Interesting. Remote code execution 3. CVE-2025-32044 ` Moodle: unauthenticated rest api user data exposure` A flaw has been identified in Moodle where, on certain sites, unauthenticated users could retrieve sensitive user data—including names,... >>> <<< Assigner: fedora Published: 2025-04-25T14:43:22.142Z Updated: 2025-04-25T15:54:57.173Z Score: 7.5 CWE: CWE-200 Exposure of Sensitive Information to an Unauthorized Actor Affected. Unknown: Unknown 4.5.0 <= 4.5.2 References. Interesting. PHP 4. CVE-2025-3642 ` Moodle: authenticated remote code execution risk in the moodle lms equella repository` A flaw was found in Moodle. A remote code execution risk was identified in the Moodle LMS EQUELLA repository. By default, this was only... >>> <<< Assigner: fedora Published: 2025-04-25T14:43:07.535Z Updated: 2025-04-25T15:55:37.825Z Score: 8.8 CWE: CWE-94 Improper Control of Generation of Code Affected. Unknown: Unknown 4.5.0 < 4.5.4, 4.4.0 < 4.4.8, 4.3.0 < 4.3.12, 4.1.0 < 4.1.18 References. Interesting. Remote code execution 5. CVE-2025-3641 ` Moodle: authenticated remote code execution risk in the moodle lms dropbox repository` A flaw was found in Moodle. A remote code execution risk was identified in the Moodle LMS Dropbox repository. By default, this was only... >>> <<< Assigner: fedora Published: 2025-04-25T14:43:04.861Z Updated: 2025-04-25T15:55:44.471Z Score: 8.8",2025-04-28 00:30:42.975099,https://t.me/latest_cve_feed/14540,CVE-2025-43862
CVE-2025-32432,1700967082,"2025-04-26 01:02:27.582642 1. CVE-2025-43862 ` Dify Allows Unauthorized Access and Modification of APP Orchestration` Dify is an open-source LLM app development platform. Prior to version 0.6.12, a normal user is able to access and modify APP orchestrat... >>> <<< Assigner: GitHubM Published: 2025-04-25T15:05:32.172Z Updated: 2025-04-25T15:54:38.110Z Score: 7.6 CWE: CWE-284 Improper Access Control Affected. langgenius: dify < 0.6.12 References. 2. CVE-2025-32432 ` Craft CMS Allows Remote Code Execution` Craft is a flexible, user-friendly CMS for creating custom digital experiences on the web and beyond. Starting from version 3.0.0-RC1 t... >>> <<< Assigner: GitHubM Published: 2025-04-25T15:04:06.272Z Updated: 2025-04-25T15:25:52.316Z Score: 10 CWE: CWE-94 Improper Control of Generation of Code Affected. craftcms: cms >= 3.0.0-RC1, < 3.9.15, >= 4.0.0-RC1, < 4.14.15, >= 5.0.0-RC1, < 5.6.17 References. Interesting. Remote code execution 3. CVE-2025-32044 ` Moodle: unauthenticated rest api user data exposure` A flaw has been identified in Moodle where, on certain sites, unauthenticated users could retrieve sensitive user data—including names,... >>> <<< Assigner: fedora Published: 2025-04-25T14:43:22.142Z Updated: 2025-04-25T15:54:57.173Z Score: 7.5 CWE: CWE-200 Exposure of Sensitive Information to an Unauthorized Actor Affected. Unknown: Unknown 4.5.0 <= 4.5.2 References. Interesting. PHP 4. CVE-2025-3642 ` Moodle: authenticated remote code execution risk in the moodle lms equella repository` A flaw was found in Moodle. A remote code execution risk was identified in the Moodle LMS EQUELLA repository. By default, this was only... >>> <<< Assigner: fedora Published: 2025-04-25T14:43:07.535Z Updated: 2025-04-25T15:55:37.825Z Score: 8.8 CWE: CWE-94 Improper Control of Generation of Code Affected. Unknown: Unknown 4.5.0 < 4.5.4, 4.4.0 < 4.4.8, 4.3.0 < 4.3.12, 4.1.0 < 4.1.18 References. Interesting. Remote code execution 5. CVE-2025-3641 ` Moodle: authenticated remote code execution risk in the moodle lms dropbox repository` A flaw was found in Moodle. A remote code execution risk was identified in the Moodle LMS Dropbox repository. By default, this was only... >>> <<< Assigner: fedora Published: 2025-04-25T14:43:04.861Z Updated: 2025-04-25T15:55:44.471Z Score: 8.8",2025-04-28 00:30:42.975099,https://t.me/latest_cve_feed/14540,CVE-2025-32432
CVE-2025-32432,1700967082,"2025-04-26 01:02:27.582642 1. CVE-2025-43862 ` Dify Allows Unauthorized Access and Modification of APP Orchestration` Dify is an open-source LLM app development platform. Prior to version 0.6.12, a normal user is able to access and modify APP orchestrat... >>> <<< Assigner: GitHubM Published: 2025-04-25T15:05:32.172Z Updated: 2025-04-25T15:54:38.110Z Score: 7.6 CWE: CWE-284 Improper Access Control Affected. langgenius: dify < 0.6.12 References. 2. CVE-2025-32432 ` Craft CMS Allows Remote Code Execution` Craft is a flexible, user-friendly CMS for creating custom digital experiences on the web and beyond. Starting from version 3.0.0-RC1 t... >>> <<< Assigner: GitHubM Published: 2025-04-25T15:04:06.272Z Updated: 2025-04-25T15:25:52.316Z Score: 10 CWE: CWE-94 Improper Control of Generation of Code Affected. craftcms: cms >= 3.0.0-RC1, < 3.9.15, >= 4.0.0-RC1, < 4.14.15, >= 5.0.0-RC1, < 5.6.17 References. Interesting. Remote code execution 3. CVE-2025-32044 ` Moodle: unauthenticated rest api user data exposure` A flaw has been identified in Moodle where, on certain sites, unauthenticated users could retrieve sensitive user data—including names,... >>> <<< Assigner: fedora Published: 2025-04-25T14:43:22.142Z Updated: 2025-04-25T15:54:57.173Z Score: 7.5 CWE: CWE-200 Exposure of Sensitive Information to an Unauthorized Actor Affected. Unknown: Unknown 4.5.0 <= 4.5.2 References. Interesting. PHP 4. CVE-2025-3642 ` Moodle: authenticated remote code execution risk in the moodle lms equella repository` A flaw was found in Moodle. A remote code execution risk was identified in the Moodle LMS EQUELLA repository. By default, this was only... >>> <<< Assigner: fedora Published: 2025-04-25T14:43:07.535Z Updated: 2025-04-25T15:55:37.825Z Score: 8.8 CWE: CWE-94 Improper Control of Generation of Code Affected. Unknown: Unknown 4.5.0 < 4.5.4, 4.4.0 < 4.4.8, 4.3.0 < 4.3.12, 4.1.0 < 4.1.18 References. Interesting. Remote code execution 5. CVE-2025-3641 ` Moodle: authenticated remote code execution risk in the moodle lms dropbox repository` A flaw was found in Moodle. A remote code execution risk was identified in the Moodle LMS Dropbox repository. By default, this was only... >>> <<< Assigner: fedora Published: 2025-04-25T14:43:04.861Z Updated: 2025-04-25T15:55:44.471Z Score: 8.8",2025-04-28 00:30:42.975099,https://t.me/latest_cve_feed/14540,CVE-2025-32432
CVE-2025-32044,1700967082,"2025-04-26 01:02:27.582642 1. CVE-2025-43862 ` Dify Allows Unauthorized Access and Modification of APP Orchestration` Dify is an open-source LLM app development platform. Prior to version 0.6.12, a normal user is able to access and modify APP orchestrat... >>> <<< Assigner: GitHubM Published: 2025-04-25T15:05:32.172Z Updated: 2025-04-25T15:54:38.110Z Score: 7.6 CWE: CWE-284 Improper Access Control Affected. langgenius: dify < 0.6.12 References. 2. CVE-2025-32432 ` Craft CMS Allows Remote Code Execution` Craft is a flexible, user-friendly CMS for creating custom digital experiences on the web and beyond. Starting from version 3.0.0-RC1 t... >>> <<< Assigner: GitHubM Published: 2025-04-25T15:04:06.272Z Updated: 2025-04-25T15:25:52.316Z Score: 10 CWE: CWE-94 Improper Control of Generation of Code Affected. craftcms: cms >= 3.0.0-RC1, < 3.9.15, >= 4.0.0-RC1, < 4.14.15, >= 5.0.0-RC1, < 5.6.17 References. Interesting. Remote code execution 3. CVE-2025-32044 ` Moodle: unauthenticated rest api user data exposure` A flaw has been identified in Moodle where, on certain sites, unauthenticated users could retrieve sensitive user data—including names,... >>> <<< Assigner: fedora Published: 2025-04-25T14:43:22.142Z Updated: 2025-04-25T15:54:57.173Z Score: 7.5 CWE: CWE-200 Exposure of Sensitive Information to an Unauthorized Actor Affected. Unknown: Unknown 4.5.0 <= 4.5.2 References. Interesting. PHP 4. CVE-2025-3642 ` Moodle: authenticated remote code execution risk in the moodle lms equella repository` A flaw was found in Moodle. A remote code execution risk was identified in the Moodle LMS EQUELLA repository. By default, this was only... >>> <<< Assigner: fedora Published: 2025-04-25T14:43:07.535Z Updated: 2025-04-25T15:55:37.825Z Score: 8.8 CWE: CWE-94 Improper Control of Generation of Code Affected. Unknown: Unknown 4.5.0 < 4.5.4, 4.4.0 < 4.4.8, 4.3.0 < 4.3.12, 4.1.0 < 4.1.18 References. Interesting. Remote code execution 5. CVE-2025-3641 ` Moodle: authenticated remote code execution risk in the moodle lms dropbox repository` A flaw was found in Moodle. A remote code execution risk was identified in the Moodle LMS Dropbox repository. By default, this was only... >>> <<< Assigner: fedora Published: 2025-04-25T14:43:04.861Z Updated: 2025-04-25T15:55:44.471Z Score: 8.8",2025-04-28 00:30:42.975099,https://t.me/latest_cve_feed/14540,CVE-2025-32044
CVE-2025-32044,1700967082,"2025-04-26 01:02:27.582642 1. CVE-2025-43862 ` Dify Allows Unauthorized Access and Modification of APP Orchestration` Dify is an open-source LLM app development platform. Prior to version 0.6.12, a normal user is able to access and modify APP orchestrat... >>> <<< Assigner: GitHubM Published: 2025-04-25T15:05:32.172Z Updated: 2025-04-25T15:54:38.110Z Score: 7.6 CWE: CWE-284 Improper Access Control Affected. langgenius: dify < 0.6.12 References. 2. CVE-2025-32432 ` Craft CMS Allows Remote Code Execution` Craft is a flexible, user-friendly CMS for creating custom digital experiences on the web and beyond. Starting from version 3.0.0-RC1 t... >>> <<< Assigner: GitHubM Published: 2025-04-25T15:04:06.272Z Updated: 2025-04-25T15:25:52.316Z Score: 10 CWE: CWE-94 Improper Control of Generation of Code Affected. craftcms: cms >= 3.0.0-RC1, < 3.9.15, >= 4.0.0-RC1, < 4.14.15, >= 5.0.0-RC1, < 5.6.17 References. Interesting. Remote code execution 3. CVE-2025-32044 ` Moodle: unauthenticated rest api user data exposure` A flaw has been identified in Moodle where, on certain sites, unauthenticated users could retrieve sensitive user data—including names,... >>> <<< Assigner: fedora Published: 2025-04-25T14:43:22.142Z Updated: 2025-04-25T15:54:57.173Z Score: 7.5 CWE: CWE-200 Exposure of Sensitive Information to an Unauthorized Actor Affected. Unknown: Unknown 4.5.0 <= 4.5.2 References. Interesting. PHP 4. CVE-2025-3642 ` Moodle: authenticated remote code execution risk in the moodle lms equella repository` A flaw was found in Moodle. A remote code execution risk was identified in the Moodle LMS EQUELLA repository. By default, this was only... >>> <<< Assigner: fedora Published: 2025-04-25T14:43:07.535Z Updated: 2025-04-25T15:55:37.825Z Score: 8.8 CWE: CWE-94 Improper Control of Generation of Code Affected. Unknown: Unknown 4.5.0 < 4.5.4, 4.4.0 < 4.4.8, 4.3.0 < 4.3.12, 4.1.0 < 4.1.18 References. Interesting. Remote code execution 5. CVE-2025-3641 ` Moodle: authenticated remote code execution risk in the moodle lms dropbox repository` A flaw was found in Moodle. A remote code execution risk was identified in the Moodle LMS Dropbox repository. By default, this was only... >>> <<< Assigner: fedora Published: 2025-04-25T14:43:04.861Z Updated: 2025-04-25T15:55:44.471Z Score: 8.8",2025-04-28 00:30:42.975099,https://t.me/latest_cve_feed/14540,CVE-2025-32044
CVE-2025-32044,1700967082,"2025-04-26 01:02:27.582642 1. CVE-2025-43862 ` Dify Allows Unauthorized Access and Modification of APP Orchestration` Dify is an open-source LLM app development platform. Prior to version 0.6.12, a normal user is able to access and modify APP orchestrat... >>> <<< Assigner: GitHubM Published: 2025-04-25T15:05:32.172Z Updated: 2025-04-25T15:54:38.110Z Score: 7.6 CWE: CWE-284 Improper Access Control Affected. langgenius: dify < 0.6.12 References. 2. CVE-2025-32432 ` Craft CMS Allows Remote Code Execution` Craft is a flexible, user-friendly CMS for creating custom digital experiences on the web and beyond. Starting from version 3.0.0-RC1 t... >>> <<< Assigner: GitHubM Published: 2025-04-25T15:04:06.272Z Updated: 2025-04-25T15:25:52.316Z Score: 10 CWE: CWE-94 Improper Control of Generation of Code Affected. craftcms: cms >= 3.0.0-RC1, < 3.9.15, >= 4.0.0-RC1, < 4.14.15, >= 5.0.0-RC1, < 5.6.17 References. Interesting. Remote code execution 3. CVE-2025-32044 ` Moodle: unauthenticated rest api user data exposure` A flaw has been identified in Moodle where, on certain sites, unauthenticated users could retrieve sensitive user data—including names,... >>> <<< Assigner: fedora Published: 2025-04-25T14:43:22.142Z Updated: 2025-04-25T15:54:57.173Z Score: 7.5 CWE: CWE-200 Exposure of Sensitive Information to an Unauthorized Actor Affected. Unknown: Unknown 4.5.0 <= 4.5.2 References. Interesting. PHP 4. CVE-2025-3642 ` Moodle: authenticated remote code execution risk in the moodle lms equella repository` A flaw was found in Moodle. A remote code execution risk was identified in the Moodle LMS EQUELLA repository. By default, this was only... >>> <<< Assigner: fedora Published: 2025-04-25T14:43:07.535Z Updated: 2025-04-25T15:55:37.825Z Score: 8.8 CWE: CWE-94 Improper Control of Generation of Code Affected. Unknown: Unknown 4.5.0 < 4.5.4, 4.4.0 < 4.4.8, 4.3.0 < 4.3.12, 4.1.0 < 4.1.18 References. Interesting. Remote code execution 5. CVE-2025-3641 ` Moodle: authenticated remote code execution risk in the moodle lms dropbox repository` A flaw was found in Moodle. A remote code execution risk was identified in the Moodle LMS Dropbox repository. By default, this was only... >>> <<< Assigner: fedora Published: 2025-04-25T14:43:04.861Z Updated: 2025-04-25T15:55:44.471Z Score: 8.8",2025-04-28 00:30:42.975099,https://t.me/latest_cve_feed/14540,CVE-2025-32044
CVE-2025-3642,1700967082,"2025-04-26 01:02:27.582642 1. CVE-2025-43862 ` Dify Allows Unauthorized Access and Modification of APP Orchestration` Dify is an open-source LLM app development platform. Prior to version 0.6.12, a normal user is able to access and modify APP orchestrat... >>> <<< Assigner: GitHubM Published: 2025-04-25T15:05:32.172Z Updated: 2025-04-25T15:54:38.110Z Score: 7.6 CWE: CWE-284 Improper Access Control Affected. langgenius: dify < 0.6.12 References. 2. CVE-2025-32432 ` Craft CMS Allows Remote Code Execution` Craft is a flexible, user-friendly CMS for creating custom digital experiences on the web and beyond. Starting from version 3.0.0-RC1 t... >>> <<< Assigner: GitHubM Published: 2025-04-25T15:04:06.272Z Updated: 2025-04-25T15:25:52.316Z Score: 10 CWE: CWE-94 Improper Control of Generation of Code Affected. craftcms: cms >= 3.0.0-RC1, < 3.9.15, >= 4.0.0-RC1, < 4.14.15, >= 5.0.0-RC1, < 5.6.17 References. Interesting. Remote code execution 3. CVE-2025-32044 ` Moodle: unauthenticated rest api user data exposure` A flaw has been identified in Moodle where, on certain sites, unauthenticated users could retrieve sensitive user data—including names,... >>> <<< Assigner: fedora Published: 2025-04-25T14:43:22.142Z Updated: 2025-04-25T15:54:57.173Z Score: 7.5 CWE: CWE-200 Exposure of Sensitive Information to an Unauthorized Actor Affected. Unknown: Unknown 4.5.0 <= 4.5.2 References. Interesting. PHP 4. CVE-2025-3642 ` Moodle: authenticated remote code execution risk in the moodle lms equella repository` A flaw was found in Moodle. A remote code execution risk was identified in the Moodle LMS EQUELLA repository. By default, this was only... >>> <<< Assigner: fedora Published: 2025-04-25T14:43:07.535Z Updated: 2025-04-25T15:55:37.825Z Score: 8.8 CWE: CWE-94 Improper Control of Generation of Code Affected. Unknown: Unknown 4.5.0 < 4.5.4, 4.4.0 < 4.4.8, 4.3.0 < 4.3.12, 4.1.0 < 4.1.18 References. Interesting. Remote code execution 5. CVE-2025-3641 ` Moodle: authenticated remote code execution risk in the moodle lms dropbox repository` A flaw was found in Moodle. A remote code execution risk was identified in the Moodle LMS Dropbox repository. By default, this was only... >>> <<< Assigner: fedora Published: 2025-04-25T14:43:04.861Z Updated: 2025-04-25T15:55:44.471Z Score: 8.8",2025-04-28 00:30:42.975099,https://t.me/latest_cve_feed/14540,CVE-2025-3642
